BRK1	V3-4
CEP152	LATS1
ZNF137P	ZNF840P
BLM	TOP3A
FGF9	KL
ZNF184	ZNF879
COL6A2	ITGB5
PRICKLE1	PSMD4
DDX41	UBB
ZNF175	ZNF737
CSF2RB	CSF3R
DNAJB1	HSPA6
CDCA8	NUP37
APBB1	BACE2
FGF8	KRAS
SCN4A	SNTB1
CTNNB1	SNX1
COPA	DCTN4
RAC2	RELA
EGFR	GNAI1
RPL29	RPL32
ZNF347	ZNF566
ZNF267	ZNF629
CREM	KIF17
FGB	SRC
MAP3K1	RAC2
ZNF420	ZNF429
HAUS2	SSNA1
PABPN1	SNRNP200
HSP90B1	NLRP3
GTF2F2	TAF3
RPL13	RPL18
FGF20	MET
RPL10A	RPL37
RING1	UBP1
CAV1	TRAF2
GOSR1	TMED10
AURKB	SMC3
CELSR3	PCDH1
MYC	NR1D1
F11	SERPINF2
REV1	REV3L
FBXO5	PSMD12
GNAI3	RGS9
RPL3L	RPN2
GEMIN4	NUP214
CYFIP1	IGLC1
SKOR2	TLE4
FBLN2	LAMA1
PALB2	RAD50
CTNNB1	EFNA1
DNMT3B	PCGF2
ZNF501	ZNF727
EIF1	EIF3CL
ZNF501	ZNF699
NANOG	SHOX
LSM3	SRSF6
RPL22	RPS19
IFNA8	IL12RB1
PHKG1	PYGL
ADIPOQ	FOXA1
AURKA	PSMA3
COL4A6	ITGA6
ACTN3	NPHS1
CCDC85B	ZBTB5
CAPN1	MVD
CSF1	EGFR
BCR	TCF7
PCDH15	PCDHB13
ADRBK1	OR8G5
ALB	GJC2
PCDHB1	PCDHGB3
ARID1B	UBB
RPL18A	RPS15
ZNF34	ZNF479
CTNNA1	MMP13
HOXA1	SUV39H1
LAMA5	SV2B
EIF5	RPS24
HDAC2	HIST1H2BN
IFNA13	IL23R
PMS2	RPA1
DCTN3	DYNC2H1
ZNF267	ZNF572
GRIN2D	PTK2
BCAS2	HNRNPA1
EIF4A1	UBE2L6
MAP2K2	PAK1
AVP	SPCS3
IL7R	PIK3R5
MRPL20	MRPS18B
POLR2B	SNRPB2
SHC1	SMPD1
EEF2	RPL27A
ZNF497	ZNF540
EEF1A1	RPL29
RPS18	SECISBP2
AXIN1	CDH2
HIST2H2BE	SMARCA4
RPS27A	RPS5
DDOST	RPL10A
CTBP2	NR2F1
ALOX5	SP1
GNG10	PIK3R3
CTCF	IGF2
RHOBTB2	VAV2
CDCA3	SKP1
ZNF286B	ZNF727
CHCHD1	MRPL11
HLA-DQB1	HLA-DQB2
RPS29	SRPR
KCNQ2	NFASC
HDAC2	HIST2H2AB
CABP4	CACNA1F
ZNF48	ZNF841
FGF2	ITGAV
DGKI	PLCB1
AURKA	CEP70
CLTC	SNX9
ZNF354B	ZNF623
OCRL	PIK3R3
PTPRK	PTPRN
GALNT5	MUC21
HSPA4L	TTC1
HSPG2	LAMC1
ZNF157	ZNF569
NOL3	TP53
EPAS1	KDR
CDKN1A	PSMC4
HCST	MICA
MS4A2	PLCG1
IRS1	LEPR
LSM10	SNRPE
AP2A1	CLTC
CNOT8	EIF4B
ACTG2	HIP1
EIF3H	EIF5
DLG3	GRIN2D
ZNF585B	ZNF836
EGFR	RASA1
SP2	ZNF394
DYNLL1	HLA-DQA2
CCDC8	CNP
EXOC7	PKD1
COG1	SPTA1
HDAC3	SATB2
CENPN	RSF1
C1QC	V2-11
B3GNT8	MUC12
PDPK1	PRKCA
FCN1	MASP2
CTNNA1	PCDH20
PSMB5	PSMB7
ZFP3	ZNF569
RPL13	RPL19
DUSP8	MAPK8
PCDHA1	PCDHB6
NCBP1	PRPF8
CD247	IGLC6
IFT122	IFT172
CABIN1	CREBBP
CCL24	CCR6
CENPJ	RPGRIP1L
CUL4B	POLR2L
ZNF253	ZNF404
PPIH	PTBP1
MAP3K3	YWHAE
ALDOC	ENO2
EIF3A	EIF5
SEPT2	TMEM216
ZNF331	ZNF699
OR2B2	PRKACA
CD36	THBS2
LAMA5	RPSA
MRPL41	MRRF
NCK1	UBA52
C-CBL	SPRY3
CHUK	MALT1
NME2	TCEA2
COL14A1	MMP9
AURKAIP1	MRPL33
RPS9	RPSA
RPS27A	VPS25
IGHV	IGLC6
HRAS	SPTB
EBF2	TNKS
AXIN1	LRP4
ZNF34	ZNF696
PSMA4	PSME1
CSF2RA	PIK3CB
DUSP1	UBB
LAMC3	SV2A
BPIFA1	UBC
DOCK1	IGLV
DOCK2	ELMO1
ZNF354A	ZNF569
CDC16	PSMD10
PSMB5	PSMD1
MEAF6	RUVBL1
MED4	MED6
BUB3	NUP98
RPS28	SRPR
CHD9	FABP1
ZNF19	ZNF311
ATF4	USF1
RPS2	SMG7
CNGA3	GNAT2
CDHR1	PCDHB14
GNAQ	RGS18
ZNF121	ZNF404
CDC42	INPP5B
APOC3	SDC3
E2F1	MESP2
PRPF8	SF3B3
GNGT1	OR11H7
STAT1	ZFP36
DEFA1	UBC
MAD2L2	UBB
LRPPRC	ZNF146
HSPD1	UBB
CDC40	NUP43
PAX4	STAT5B
CENPO	KIF2A
IFNA16	SOCS3
ARPC4	V5-1
ZNF404	ZNF519
PLD1	PRKCB
PCDH8	PCDHA11
EGR1	POLR2J3
CDK4	FOXM1
AJUBA	POLR2C
CAPN2	YES1
GEMIN6	NUP205
BTD	UBC
CHD3	RBBP4
PRKCZ	TBXA2R
NFKBIE	PSMA8
CBX6	KDM6B
CUL5	PSMF1
DMD	SNTB1
FOXO4	PLK4
ALX3	SOX15
PRPF19	SF3B1
FGF13	MET
S100A11	S100A6
IRF3	ZNF687
PSMB8	SUFU
JUN	LIMS1
HLA-DQB1	KIF2A
ZNF544	ZNF92
CCNB3	GADD45B
ZNF492	ZNF497
LSM8	RBM5
NGEF	RHOD
FZD1	PLCB1
ZNF623	ZNF730
ZNF502	ZNF8
BZRAP1	LIN7A
ZNF189	ZNF70
HRAS	NCOA4
ANAPC7	CCNE2
ARHGEF12	RHOBTB1
FCGR3A	IGHV7-81
CSTF3	NUDT21
ZNF273	ZNF808
FGFR4	SHC3
SLC34A3	SLC9A3R1
ATP6V1B2	ATP6V1G1
HNRNPD	PSMC1
ZFP62	ZNF629
RBBP7	TWIST1
ACTG1	COL12A1
CREBBP	HNF4A
RBM15	UBC
CD2BP2	HNRNPH2
GPC1	TGFBR2
DKC1	NCL
MUC12	ST3GAL1
GBP1	ISG15
PRKAR1A	PRKAR2A
ZNF561	ZNF74
RFC5	ZNF830
IL2RB	SOS2
EFNB2	PAK1
ADCY2	RAPGEF4
SLC25A4	VDAC1
IDH3A	PSMC2
JUP	MMP19
ITGAX	ITGB1
ZNF266	ZNF275
NDUFA3	NDUFAF5
IGHG4	NCKAP1
CDC40	HNRNPR
CD59	SEC24C
ZNF425	ZNF485
EPHB2	KRAS
DYNC1I2	TTBK2
EFNA2	EPHA4
ZNF71	ZNF732
TEAD3	TGS1
GTF2H2	RFC3
ATF3	STAT4
BRCA1	CREB1
MRPL38	MRPL41
EBF1	HOXC6
MIS12	RAD21
NONO	SART3
SIN3A	SOX1
CD44	EGR1
IGHG3	IGLC7
BATF	SKAP1
ERCC6L	SKA2
NFYA	P4HB
NUP107	SRSF6
NDUFA12	NDUFV1
CREBBP	RPA2
CSNK2A2	DUSP7
COL6A1	ITGAD
MYO1C	WIPF2
COL6A2	ITGA5
FGF3	NGFR
HDAC1	SNAI3
FUS	POLR2A
ERBB3	GRB2
ZNF430	ZNF529
SCNN1A	WNK1
GNAT1	OPN1SW
TBCB	TUBA1B
NUP160	SRRM1
ATP6V0A2	RAB7A
COL6A1	NCAM1
IL2	RPS6KB1
ANAPC13	CDC16
ZNF30	ZNF420
CTNNA1	PCDH9
ZNF275	ZNF680
CCK	GNA14
ACTG1	IKBKG
PLEKHG5	RHOQ
ZNF160	ZNF48
SCYL2	UBC
CBL	HLA-DRA
ATG16L2	GABARAP
HLA-E	VAV3
PURA	STAT4
CLP1	HNRNPH2
ZNF519	ZNF668
RPL10	RPS24
NFIA	ZNF286A
POLR2E	PRPF4
NDUFAF1	NDUFB8
MRPS23	MRPS9
IL23R	STAT3
ITGA5	ITGB6
GATA4	RLF
ZNF470	ZNF90
SF3A2	SNRNP200
GATA2	PSAP
CXCR4	GNAI3
INPP5E	PI4KB
RPL7	USO1
PRDX4	TXNDC5
CD4	TCRB
ZNF250	ZNF286A
GRK1	GRM1
ZNF679	ZNF713
PSMC1	UBE2E1
MUC1	RARA
PLEC	YWHAH
PIGC	PIGQ
GADD45GIP1	MRPL46
DCTN2	GNAO1
ZNF514	ZNF528
ZNF484	ZNF766
ZNF470	ZNF718
NCAPG2	SMC4
APC VARIANT PROTEIN	HNF1A
SF3B2	SRRM2
MTOR	PRKAG2
NUP50	TPR
BHLHE40	EZH2
IFNA4	PTPN6
DEPDC7	RHOV
HNRNPD	SUGP1
CXXC1	ZNF415
CDK5R1	NDEL1
DHX38	POLR2E
PPP2R2A	RPS12
GNGT1	HTR1D
ZFP3	ZNF391
TCEB2	TSC22D1
H2AFV	HIST1H2BJ
PSMD13	TNFSF14
ADAM15	ARHGEF6
REV3L	RFC2
HSPA1A	UBB
CLTA	RPS6KA6
ATP5B	HMOX2
MS4A2	V5-1
MAP3K2	RAP1B
ITGAL	ITGB5
IFNA14	MPL
POLR2E	POLR3G
ZNF724P	ZNF786
STAT1	VEGFA
INPP5D	PTK2B
ZNF479	ZNF761
FANCA	UBB
PRKCD	RIPK1
CHMP3	GABARAPL1
POLR3A	ZNF143
ITGB4	PLEC
POLR2H	PPIH
NCOR2	PPARGC1A
NEDD8	SKP2
PKN2	PLCG1
ZNF355P	ZNF680
STX1B	STXBP2
CDC42	PAFAH1B1
ANXA2	PLAT
GSK3B	MAPT
ZNF534	ZNF721
HDAC3	HIST1H2BK
RPLP0	SRP54
ZFP69	ZNF208
ZNF736	ZNF836
TNF	TNFRSF1B
CHRM1	PAK3
NPAS2	SMARCD3
LMO2	REL
HAUS2	NEDD1
MYO5A	RAB10
ITPR3	PLCD1
BAZ1B	CD3EAP
ADCY6	GSA
NDUFA9	NDUFS6
PSMD8	RNF146
CSK	HLA-DQA1
LSM2	SNRNP27
BLOC1S6	STX11
PLCG1 VARIANT PROTEIN	SYK
HSP90AA1	TDRKH
CD4	PSMB7
ZNF48	ZNF789
BCAS2	LSM8
DYNLL2	TTC26
AURKA	PPP2R1A
ZNF28	ZNF559
GNGT1	OR2M5
GTF2B	RANBP1
CLOCK	NCOA6
CPSF2	POLR2B
NFKB1	ROCK2
RPL10	UPF3A
RPL37A	SMG1
CSNK2B	SMAD9
E2F1	MAML3
RPL11	RPL27
ZNF790	ZNF840P
SNCA	USP9X
GNAL	OR7A10
RPL22	SEC11C
GABBR2	KCNJ10
ZFP28	ZNF177
AKT1	IKBKG
MAPK1	PPP2R1B
RBP4	RPE65
ARPC1B	HTT
ABL1	CDH15
EBF3	TCF12
GNG13	OR14A16
SF3B2	SMC1A
CCT8	TTC8
BMP6	BMPR1A
ERCC1	FANCI
IGHG3	RAC1
RAD50	RNF4
JUN	PASD1
ZNF354C	ZNF486
ZNF197	ZNF660
NANOGP8	ZNF99
ARHGAP29	RHOA
CHD3	GATA1
BRAF	PPP2CA
DKC1	HUS1
HNRNPUL1	RBM4
ADRBK2	OR10Q1
PTK2B	SRMS
FOXA1	HNF4A
CBFA2T3	ZBTB47
ARHGEF11	RHOT1
ZNF160	ZNF354A
CKAP5	TUBB4B
PCBP1	SNRPF
ACADSB	PIK3C2B
TERF2IP	TINF2
ERCC5	HMGN1
ACVR1	LEFTY2
IGF2	SHC1
ZNF28	ZNF699
DTL	POLD1
DSCAM	MAPK11
ADAM17	NOTCH1
COPS4	UBC
IGKV1-5	VAV1
BEND3	USP21
CSF2	IL5RA
FGF22	IGF1R
CHD3	ZNF83
ZNF560	ZNF672
FZD4	GNG7
PIK3R1	PIP5K1B
MAPK14	MEF2D
ZNF471	ZNF501
CENPN	PMF1
MAGOH	SMG6
PPP1CC	TGFB1
RYR1	SRI
ADRA2B	ADRBK1
LY86	POU2F2
GNG10	PLCB2
HLA-DRA	LCK
KIF5A	SNAP25
MED13L	UBC
HNF1A	PROX1
RPS24	RPS8
GATA6	SMAD3
ITGA5	PARVA
CEP78	PCNT
TRIM25	UBE2L6
HSPA1A	TRAF6
IFIH1	TRAF3
EPHA2	FGF23
PIK3R1	SYNJ2
ITGA1	TLN2
CREBZF	ESRRB
KIF24	ODF2
ARFGAP1	ARL1
CDK8	PPARG
FZD2	GNG8
ACTN2	APPL1
CEP57	DYNC1H1
GNG7	OR51G1
NFATC2	STAT4
GPC2	HS3ST6
TREM2	VAV2
EPB41L1	GRIA3
PCDHA5	PCDHGB5
IFT88	KIFAP3
GRHL3	SPI1
CCNF	CDK6
ANAPC11	CDC14A
ZNF347	ZNF582
HLA-DRB4	SEC23A
PSMD10	SKP2
GNA11	S1PR3
IGHG3	SRC
RANBP2	SF3B1
FRS3	NRAS
ANO6	TCF7L2
CACNA2D3	CAMK2B
HSPB1	YWHAQ
ZNF888	ZNF99
RPS2	SRP19
ZNF426	ZNF519
GSPT2	PABPC3
RMI2	TIPIN
AURKA	PRKAR2B
SEH1L	SRSF6
EED	MBTD1
MCC	TGFB1
ZNF195	ZNF30
OSBP	PPM1L
CHUK	NLRC5
PSMD14	PSMD5
GNG7	OR6T1
CCAR1	SRSF5
ZNF180	ZNF525
ATP5O	NDUFB9
CEP135	CEP76
SHARPIN	TNFRSF1A
CDH5	PCDHGA11
ZNF780A	ZNF91
ZNF347	ZNF527
PARP1	PCNA
CITED1	HDAC2
CLTB	HTR1B
ZNF146	ZNF48
LRP8	MAP3K11
POLR2G	RBM5
GNG13	OR2T29
AQR	ERCC5
BUB3	RANBP2
GNB5	SLC9A3R1
PSME4	RBX1
AGO1	TNRC6A
ATM	SLX1A
ZNF454	ZNF786
RPS20	UPF2
PSMC1	PSME2
CTBP1	TLE4
ATP5I	ATP5J2
MED8	RXRA
DHX16	LSM2
UBE2I	USP25
CPSF1	CPSF4
GADD45GIP1	MRPL10
ZNF317	ZNF8
CYCS	GSN
HOMER1	SHANK3
MEF2A	MYOD1
JAK3	PKD1
FAT2	PCDHGA3
CDCA8	RANBP2
ZNF347	ZNF879
CTBP2	SOX14
EFNA3	EPHA7
B3GALT6	CSPG5
PRPF19	SNRPD2
DLG3	GPSM1
RPS27A	SCNN1A
CXCL5	CXCR3
GNGT1	OR51L1
CREBBP	HIF3A
CCNE1	PARK2
ADAM17	PRKCE
PRPF4	TXNL4A
GRAP2	HLA-DPB1
ESPL1	NUP160
IL20	IL6R
EGFR	PSMA7
S100B	TP53
MRPS34	MRPS6
CDK8	MED10
ATG5	MAP1LC3B2
STRAP	TGFBR2
SLC3A2	SLC7A7
ZNF528	ZNF562
CHD4	ZFP30
HAMP	JUND
ZNF677	ZNF880
NF1	PSMB3
ARPC1A	V2-15
RPL14	RPS25
GNAL	OR4C12
LSM4	LSM8
IKBA	PRKCA
IQGAP1	RHOJ
MT-ND2	MT-ND6
RAB8A	TMEM67
RB1	TP53
ARRB2	OR4X2
CXCL1	MAPK12
RPL32	RPL35A
MAPK3	RPS6KA3
GAB2	PRKCB
BBIP1	SSTR3
ZNF19	ZNF726
ARRB2	OR2A25
CYP2C9	GSTO1
ZNF624	ZNF721
HNRNPR	NONO
ZNF16	ZNF679
KDM2B	RING1
COL1A2	ITGAM
TLE4	TRIM28
CYP1A2	CYP2C18
CUL7	RBX1
RPL30	RPL8
PLK1	TUBGCP6
FCER1A	GAB2
IKBKB	IRS4
CLNS1A	SMN1
SUPT20H	TAF12
CTNND1	ENAH
GNAI2	TUBA4A
FGFR2	TRAF6
ZNF610	ZNF70
NUMA1	RPA2
RING1	SMARCA1
GNG13	KCNJ9
PCNT	RAB8A
NEK2	NPHP4
RPL36	RPL6
ATXN2	ATXN2L
ZNF266	ZNF41
CYP27A1	RXRB
GTF2E2	GTF2H4
POLR2A	TAF3
RPS19	SECISBP2
ZNF492	ZNF789
ARF6	FBXO8
ZNF568	ZNF98
FOXG1	FOXO3
ITGB5	VTN
PSMD12	PSME4
POLR2G	POU5F1
ZNF250	ZNF766
ZNF117	ZNF85
GATA5	RLF
CACNA1C	CAMK2B
COL4A6	PPIB
CEP126	DISC1
MOV10L1	TDRKH
GNAL	OR51F1
COPG1	DCTN2
ZNF527	ZNF558
INPPL1	SLC25A5
ZNF16	ZNF623
ZNF667	ZNF83
EEF2	RPS13
ZNF514	ZNF852
COL17A1	ITGB8
CDH22	CSK
INCENP	NUP37
GORASP1	TRAPPC5
CTBP2	ZEB2
ARHGAP22	RHOT1
CCNB2	POM121
ZNF273	ZNF8
ARRB1	OR10T2
GTF2H1	POLK
POLR1C	POLR2F
SKP1	UBE2M
GNG13	OR2M3
CACNA2D2	DKFZP781H1715
PIAS3	SUMO3
ARRB1	OR1L6
ZNF287	ZNF660
POLR2E	SSRP1
CHMP2B	CHMP6
CKAP5	HAUS2
ITGB3	LAMA2
ARHGEF7	PLCG1
SRC	ZP2
FGFR2	SHC2
SP1	TNFRSF10B
TMPO	ZBTB7B
ZNF175	ZNF514
FLJ00185	RIT2
SNAI1	UBA52
ANAPC11	PTTG1
CLU	EGFR
NUP43	NUP54
JUNB	MAPK11
ZNF680	ZNF768
BBC3	TP53AIP1
TRAPPC2L	TRAPPC6A
PRKACB	RPS6KA5
ZNF391	ZNF557
NUP85	PML
ITGB1	PTPRC
UBE2G2	UBE2H
ERBB4	YAP1
PPARG	STAT6
PSMB2	TNKS
NDUFAF1	NDUFB11
ITGAV	THBS2
ZNF678	ZNF727
POLR2E	SRSF5
GNG13	OR7G2
CD28	LYN
NDUFS5	NDUFS8
GOLGA2	GORASP1
ASH2L	HDAC2
CC2D2A	CEP78
ZNF43	ZNF483
DYNLRB1	DYNLT1
ZNF56	ZNF778
GM2A	UBC
DNMT1	SAP18
DKFZP566O183	KLC1
CHST11	VCAN
MUC5AC	SP3
ZNF141	ZNF702P
FGF19	UBC
CPSF3	TPR
TIMM10	TIMM9
CPSF3	EFTUD2
COG4	COPG2
GNG13	HTR1B
DDB1	POLR2F
IRS1	SFN
ANAPC5	CDC14A
HDAC1	YY1
CACNA2D1	PPP2R3B
ISG15	STAT3
E2F4	TRRAP
BBS5	CCT2
CD3G	GNAI2
RPL28	RPS16
ELMO2	IGKV A18
ZNF333	ZNF355P
EIF5B	RPS27
ZFP82	ZNF70
BLM	MLH1
NUP160	WAPAL
IDH3A	UBC
HOXA10	MEIS3
MRPS15	MRPS23
BAD	BCL2L2
CSNK1D	HAUS2
NANOG	ZIC5
KPNA2	RAN
GNG2	OPRL1
IKBKG	TICAM1
MTF1	NR4A2
MTOR	TRAF6
PCDH18	PCDHGB3
C1R	CFHR1
CEP76	DYNC1I2
IL1R1	IRAK1
FBP1	NFKB1
DHX38	LSM7
CPSF1	CSTF2
ZNF528	ZNF558
CD3G	DBNL
HELZ2	MED26
ARAP3	RHOT1
FOXA2	NFIC
RHOD	SRC
DYNC2LI1	DYNLRB2
KRT6A	YY1
SQSTM1	UBB
ETS1	MEIS1
ADRBK2	OR5H6
AVEN	UBC
SIAH2	YWHAH
CASC5	NUP98
IRS1	LCK
CACNG8	PRKACA
ZNF30	ZNF514
NDUFAF4	NDUFB1
ADCY4	ADCY6
ZNF529	ZNF841
GORASP1	TMED10
GLP1R	GPR37
RELA	TRADD
DCC	UNC5D
CCNB1	FBXO5
ZNF253	ZNF415
CDC6	ORC6
IL12B	IL23A
TMOD1	TNNC1
MAPK8	SHC1
IFNA16	IL2RB
POLR2K	SNAPC3
COPE	DYNC2LI1
MAGOH	RPL38
ZNF333	ZNF607
NDUFA9	NDUFAF2
RPL39	RPS27
EEF1A1	RPS11
CSK	SRC
TMED10	TRAPPC6A
DKFZP434N101	MTMR14
MRPL23	MRPL44
EPHA7	TIAM1
SAR1B	SREBF2
ZNF578	ZNF83
ACTR5	ZFP42
ZFP2	ZNF287
NDNL2	NSMCE4A
POLR2H	TAF12
EGFR	PPP2R1A
IL10	MRC2
B9D1	TMEM216
CREB3L3	DKFZP586C1419
NPM1	TBP
MED13	MED9
PSMC4	REL
CREBBP	MED31
ZNF157	ZNF812
IL21	IL23R
EIF4A1	RPS26
ZKSCAN7	ZNF721
NXF1	THOC5
E2F3	SMARCA4
NRAS	PPP2R1A
FUS	TAF1
MLH1	RUVBL2
H2AFY	HDAC7
EIF4A1	RPS3
CDK6	PPP1CA
MAD1L1	NDC80
GCK	NUP210
PPP2R5C	RYR2
GSPT2	PABPC1L2A
ZNF275	ZNF431
CRY1	NR1D1
MRE11A	RAD9A
FAT1	PCDHB12
PHKB	PPP1R3F
HDAC3	MBD2
CSNK2B	FKBP1A
ERCC6	LIG1
C2	FCN1
FABP4	MED7
ARHGAP15	KDM1A
SF3A2	SRSF5
PBX1	POLR2I
HDAC5	TNF
HNRNPH2	USP39
LAMB1	NID2
IFNAR1	PTPN6
ZNF146	ZNF578
MS4A2	PIK3R1
MEOX1	PAX3
CTNNB1	PCDHB16
ZNF619	ZNF713
COL7A1	TRAPPC9
IFT81	WDR34
RNF11	SMURF2
CHL1	PTPRC
NANOGP1	ZFP69
STAT1	SUMO1
ZNF527	ZNF766
GNAI1	GPR50
POLR2F	SNRPD2
ARRB2	FYN
ARCN1	TMED7
FZD8	LRP5
PLK1	PSMD8
AVPR2	GNA13
DRD1	GNAL
ZNF568	ZNF716
HBEGF	MMP2
NFIA	ZNF91
GJB6	TJP2
CSTF1	SNRPD1
ATM	RAD1
INSRR	PDGFC
ZNF629	ZNF8
NFKBIA	PSMA5
NCBP1	RBMX
PRND	PRNP
GAB2	PRKD1
ERCC2	GTF2A2
NANOG	ZNF676
FAM175A	H2AFX
LAMTOR3	RRAGD
ZNF160	ZNF540
CBLB	MST1R
NDEL1	TACC3
DDB2	RFC5
NR3C1	PPP2R1A
MRPL15	MRPL28
DKFZP779A0729	DTX1
RPS13	RPS16
HDAC4	HIST1H2AH
TBC1D1	YWHAE
BCL2	PPP2R5B
LMNB1	MELK
AJUBA	ASH2L
ARHGAP26	RHOU
KRT38	KRT6C
APC	LRP6
RPL4	RPS19
FGF14	HIST1H3A
ZNF43	ZNF48
ARF1	HLA-DRB5
ARAP2	RHOBTB1
CDK6	GSN
PIAS4	TADA3
GLI1	GNAI1
CACNG6	PPP2R2B
DCTN2	GOLGA2
MED17	SUZ12
PSMA2	PSMD5
ZNF492	ZNF517
NFYA	TP53
GABARAPL3	ULK1
PPP2CB	UBC
SPTAN1	TMED2
CAMK2D	PDE4C
ADRBK1	GNAQ
GNG12	PAK3
MLST8	RICTOR
AES	HDAC8
ZFP69B	ZNF184
DDX4	TDRD9
KIAA0142	LAMA3
SPIB	YY1
DDOST	FAU
ZNF137P	ZNF184
RPL14	RPS3
DKFZP686M02159	DUSP5
FRK	STAT3
RHOG	UBC
BACE1	FURIN
RASGEF1C	TNK2
CIT	RND3
BEND3	SIRT7
CENPK	PAFAH1B1
HDAC7	TBL1X
BAZ1B	TAF1D
GNG13	OR6C6
IFT122	KIF3A
BLK	IGHM
SFPQ	UBA52
EIF5	RPS19
IRAK1	NGF
JUN	NFATC3
PRKAA1	PRKAG2
EED	ZNF687
SNRPF	SUGP1
HLA-DPA1	TCRA
TOM1L1	TSG101
BBS1	BBS5
RUNX2	TLE2
ZNF35	ZNF737
MRPL47	MTIF3
KRAS	RASSF5
AXIN2	SMAD3
GALNT3	MUC5B
ZNF542P	ZNF891
ZNF317	ZNF677
FGFR3	PIK3CG
TAF6	TBPL2
ZNF668	ZNF695
PCDHB10	PCDHB3
PCK1	PSMD2
PHF19	RBBP7
HNRNPK	SF3B4
ZNF195	ZNF888
RPL37A	RPS4Y1
METTL3	NCBP1
ZNF501	ZNF737
CD79B	IGLC2
ZNF595	ZNF730
ZNF431	ZNF716
ZNF461	ZNF736
RPL13A	SMG8
EFNA1	PDGFRA
ZNF578	ZNF619
EXT1	GPC1
NFIX	ZKSCAN7
GCKR	NUP85
NDEL1	SKA1
CDK2	PSMB6
ACTB	POLR2H
DACT1	DACT3
ANXA1	GNA14
GORASP1	MCFD2
MEF2A	TAF8
DRD4	GNG12
ZNF160	ZNF90
GNB1	HTR2C
HNRNPA0	LSM5
EBF2	EBF4
HMGB2	LEF1
RPL26	SMG1
NDUFA11	NDUFS5
FCGR3A	V4-2
CELSR2	PCDHA1
BCL11A	INPP4B
MAPK11	TP63
PIP4K2A	PLCD3
ZNF468	ZNF664
BTK	YES1
MRPL20	MRPL45
ZFP3	ZNF471
TBL1X	TCF4
PSMD10	TNKS
ODC1	PSMD11
RPL22	RPL27A
ACTB	NCF1
COPS8	ERCC8
ATM	ATR
DKFZP313E1411	ZNF714
CAMK2B	DLG3
GNGT1	OR6B3
GNG5	HTR1B
IFNA16	IL10RB
IL10RB	IL5
PIP5K1C	PLCB3
EED	FLII
BGN	CD14
DMD	MYL4
FOLR1	SEC24A
COPG2	SPTB
SF3A2	SNRPD3
EIF3M	RPS3
RGMA	SMAD1
ZNF528	ZNF808
MYC	STAT3
EIF1AX	RPL35
ZNF558	ZNF718
CLNS1A	SNRPE
SMARCD2	TBL1Y
RAD21	TINF2
ATP6V0D1	ATP6V1B2
FOXO4	RAN
NANOGP1	ZNF81
RPL30	RPL5
ZKSCAN7	ZNF572
KIDINS220	RASA1
RPS27A	SECISBP2
POLR2H	SMAD2
HNRNPA3	NCBP1
DCP1A	DCP2
CD3G	IGKV A18
IGHG1	V5-6
ACTA2	TAGLN
EXO1	RAD9A
DNAJC8	POLR2F
ZNF426	ZNF573
NCBP2	SNRNP200
PIAS1	STAT5B
COL4A1	ITGAV
FLT3	UBB
GNAL	OR5M9
INSR	SOS1
MAP3K5	PARK7
CCL11	PLCB1
EFNA5	FLT4
PSMB1	TNFRSF1B
CYCS	NGF
ZFP62	ZNF16
JUP	RUNX1T1
MAFK	NFE2
ESRRA	NR0B1
EIF2AK3	NFKBIA
POLR2B	SUGP1
HOXB9	MEIS2
ESRRA	TFCP2
ZNF714	ZNF888
FGF17	PIK3CA
GTF2H1	RFC1
NFKBIA	SRC
ESR1	MAPK14
GNA14	LTB4R2
GOSR2	STX1A
GPC6	LRP2
TCF7	TLE4
IL3	USF1
HIST1H3A	KDM4A
KSR1	YWHAG
CD274	HLA-DQB1
CLTC	IPO5
ZNF28	ZNF81
PCDHB13	PCDHB14
SNRNP25	SNU13
CENPM	OIP5
MRPL22	MRPL27
CDKN1B	CDKN2C
NPHP1	NPHP4
FBXL15	UBC
GNAS	TAS1R3
KREMEN2	WNT8B
PCDHA10	PCDHB16
ITGB1	LIMS1
MYO9A	RHOA
ZNF177	ZNF658B
ZFP92	ZNF883
ZFP92	ZNF701
ZNF137P	ZNF519
PRPF6	SRSF6
ASB9	RBX1
ITGB3	LAMC1
POLR2D	ZNF830
INPP5K	PLCG2
GPC2	HS3ST3A1
NUP107	RPS27
PAFAH1B1	RHOQ
EDN2	EDNRA
NDEL1	PLK1
APITD1	CKAP5
SMAD2	TGFB2
IKBKB	UBB
EPOR	LEP
PSMB3	SMURF2
MAP4K4	MYD88
BET1	COPB1
DKFZP313E1411	ZNF658B
NUMB	PSMD13
IPO8	RAE1
ZNF286A	ZNF561
SEPT10	TAF1
RPL17	RPS4X
CCNT2	SQSTM1
ZNF570	ZNF737
GLI2	WNT7B
GTF2E2	TBP
CTNND1	PAK3
BUB3	XPO1
CUL1	NFKBIA
DAP3	MRPS17
ATF4	ATF6
CHM	RABGGTA
PAK2	RHOB
TUBA1A	TUBA3C
SEC24C	TRAPPC9
DYNLL2	IFT140
PCF11	USP39
TPM2	VCL
HOXD12	MEIS1
ZNF621	ZNF840P
ZKSCAN7	ZNF23
CYFIP2	V4-2
MTMR3	PLCD1
OAZ2	PSMC1
NFKB1	PSMC1
ZNF175	ZNF728
